"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Month","Cases","Incidence.Per.100000"
"2011","Planning Area 4.0","XVI Jacarepaguá","Praça Seca","64147","September","8",12.47
"2011","Planning Area 4.0","XVI Jacarepaguá","Praça Seca","64147","October","14",21.82
"2011","Planning Area 4.0","XVI Jacarepaguá","Praça Seca","64147","November","33",51.44
"2011","Planning Area 4.0","XVI Jacarepaguá","Praça Seca","64147","December","37",57.68
"2011","Planning Area 4.0","XVI Jacarepaguá","Tanque","37856","January","4",10.57
"2011","Planning Area 4.0","XVI Jacarepaguá","Tanque","37856","February","22",58.11
"2011","Planning Area 4.0","XVI Jacarepaguá","Tanque","37856","March","75",198.12
"2011","Planning Area 4.0","XVI Jacarepaguá","Tanque","37856","April","102",269.44
"2011","Planning Area 4.0","XVI Jacarepaguá","Tanque","37856","May","69",182.27
"2011","Planning Area 4.0","XVI Jacarepaguá","Tanque","37856","June","23",60.76
"2011","Planning Area 4.0","XVI Jacarepaguá","Tanque","37856","July","5",13.21
"2011","Planning Area 4.0","XVI Jacarepaguá","Tanque","37856","August","7",18.49
"2011","Planning Area 4.0","XVI Jacarepaguá","Tanque","37856","September","3",7.92
"2011","Planning Area 4.0","XVI Jacarepaguá","Tanque","37856","October","4",10.57
"2011","Planning Area 4.0","XVI Jacarepaguá","Tanque","37856","November","14",36.98
"2011","Planning Area 4.0","XVI Jacarepaguá","Tanque","37856","December","11",29.06
"2011","Planning Area 4.0","XVI Jacarepaguá","Taquara","102126","January","19",18.6
"2011","Planning Area 4.0","XVI Jacarepaguá","Taquara","102126","February","55",53.86
"2011","Planning Area 4.0","XVI Jacarepaguá","Taquara","102126","March","109",106.73
"2011","Planning Area 4.0","XVI Jacarepaguá","Taquara","102126","April","131",128.27
"2011","Planning Area 4.0","XVI Jacarepaguá","Taquara","102126","May","99",96.94
"2011","Planning Area 4.0","XVI Jacarepaguá","Taquara","102126","June","28",27.42
"2011","Planning Area 4.0","XVI Jacarepaguá","Taquara","102126","July","12",11.75
"2011","Planning Area 4.0","XVI Jacarepaguá","Taquara","102126","August","6",5.88
"2011","Planning Area 4.0","XVI Jacarepaguá","Taquara","102126","September","9",8.81
"2011","Planning Area 4.0","XVI Jacarepaguá","Taquara","102126","October","4",3.92
"2011","Planning Area 4.0","XVI Jacarepaguá","Taquara","102126","November","14",13.71
"2011","Planning Area 4.0","XVI Jacarepaguá","Taquara","102126","December","13",12.73
"2011","Planning Area 4.0","XVI Jacarepaguá","Vila Valqueire","32279","January","3",9.29
"2011","Planning Area 4.0","XVI Jacarepaguá","Vila Valqueire","32279","February","26",80.55
"2011","Planning Area 4.0","XVI Jacarepaguá","Vila Valqueire","32279","March","71",219.96
"2011","Planning Area 4.0","XVI Jacarepaguá","Vila Valqueire","32279","April","101",312.9
"2011","Planning Area 4.0","XVI Jacarepaguá","Vila Valqueire","32279","May","103",319.09
"2011","Planning Area 4.0","XVI Jacarepaguá","Vila Valqueire","32279","June","37",114.63
"2011","Planning Area 4.0","XVI Jacarepaguá","Vila Valqueire","32279","July","7",21.69
"2011","Planning Area 4.0","XVI Jacarepaguá","Vila Valqueire","32279","August","5",15.49
"2011","Planning Area 4.0","XVI Jacarepaguá","Vila Valqueire","32279","September","6",18.59
"2011","Planning Area 4.0","XVI Jacarepaguá","Vila Valqueire","32279","October","13",40.27
"2011","Planning Area 4.0","XVI Jacarepaguá","Vila Valqueire","32279","November","8",24.78
"2011","Planning Area 4.0","XVI Jacarepaguá","Vila Valqueire","32279","December","15",46.47
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","January","0",0
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","February","0",0
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","March","6",4.41
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","April","1",0.74
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","May","1",0.74
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","June","0",0
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","July","0",0
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","August","0",0
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","September","1",0.74
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","October","0",0
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","November","0",0
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Barra da Tijuca","135924","December","0",0
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","January","5",253.81
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","February","18",913.71
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","March","57",2893.4
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","April","78",3959.39
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","May","63",3197.97
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","June","11",558.38
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","July","8",406.09
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","August","5",253.81
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","September","4",203.05
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","October","9",456.85
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","November","7",355.33
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Camorim","1970","December","6",304.57
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","January","2",1197.6
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","February","5",2994.01
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","March","51",30538.92
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","April","74",44311.38
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","May","71",42514.97
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","June","17",10179.64
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","July","7",4191.62
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","August","1",598.8
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","September","2",1197.6
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","October","5",2994.01
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","November","2",1197.6
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Grumari","167","December","6",3592.81
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","January","8",20.83
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","February","41",106.73
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","March","55",143.17
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","April","108",281.14
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","May","99",257.71
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","June","32",83.3
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","July","6",15.62
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","August","2",5.21
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","September","6",15.62
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","October","8",20.83
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","November","11",28.63
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Itanhangá","38415","December","22",57.27
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","January","11",1344.74
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","February","53",6479.22
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","March","159",19437.65
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","April","448",54767.73
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","May","373",45599.02
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","June","72",8801.96
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","July","9",1100.24
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","August","2",244.5
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","September","12",1466.99
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","October","11",1344.74
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","November","28",3422.98
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Joá","818","December","28",3422.98
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","January","4",4.86
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","February","9",10.94
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","March","43",52.29
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","April","64",77.82
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","May","52",63.23
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","June","22",26.75
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","July","5",6.08
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","August","3",3.65
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","September","6",7.3
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","October","5",6.08
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","November","10",12.16
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","82240","December","9",10.94
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","January","2",14.25
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","February","4",28.49
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","March","11",78.35
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","April","10",71.23
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","May","4",28.49
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","June","1",7.12
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","July","2",14.25
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","August","1",7.12
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","September","0",0
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","October","2",14.25
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","November","5",35.62
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Grande","14039","December","1",7.12
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","January","34",124.77
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","February","105",385.32
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","March","251",921.1
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","April","305",1119.27
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","May","139",510.09
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","June","79",289.91
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","July","32",117.43
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","August","7",25.69
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","September","10",36.7
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","October","18",66.06
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","November","28",102.75
"2011","Planning Area 4.0","XXIV Barra da Tijuca","Vargem Pequena","27250","December","17",62.39
"2011","Planning Area 4.0","XXXIV Cidade de Deus","Cidade de Deus","36515","January","14",38.34
"2011","Planning Area 4.0","XXXIV Cidade de Deus","Cidade de Deus","36515","February","76",208.13
"2011","Planning Area 4.0","XXXIV Cidade de Deus","Cidade de Deus","36515","March","202",553.2
"2011","Planning Area 4.0","XXXIV Cidade de Deus","Cidade de Deus","36515","April","301",824.32
"2011","Planning Area 4.0","XXXIV Cidade de Deus","Cidade de Deus","36515","May","154",421.74
"2011","Planning Area 4.0","XXXIV Cidade de Deus","Cidade de Deus","36515","June","48",131.45
"2011","Planning Area 4.0","XXXIV Cidade de Deus","Cidade de Deus","36515","July","29",79.42
"2011","Planning Area 4.0","XXXIV Cidade de Deus","Cidade de Deus","36515","August","12",32.86
"2011","Planning Area 4.0","XXXIV Cidade de Deus","Cidade de Deus","36515","September","5",13.69
"2011","Planning Area 4.0","XXXIV Cidade de Deus","Cidade de Deus","36515","October","13",35.6
"2011","Planning Area 4.0","XXXIV Cidade de Deus","Cidade de Deus","36515","November","20",54.77
"2011","Planning Area 4.0","XXXIV Cidade de Deus","Cidade de Deus","36515","December","21",57.51
"2011","Planning Area 5.1","XVII Bangu","Bangu","243125","January","28",11.52
"2011","Planning Area 5.1","XVII Bangu","Bangu","243125","February","278",114.34
"2011","Planning Area 5.1","XVII Bangu","Bangu","243125","March","679",279.28
"2011","Planning Area 5.1","XVII Bangu","Bangu","243125","April","1175",483.29
"2011","Planning Area 5.1","XVII Bangu","Bangu","243125","May","682",280.51
"2011","Planning Area 5.1","XVII Bangu","Bangu","243125","June","161",66.22
"2011","Planning Area 5.1","XVII Bangu","Bangu","243125","July","19",7.81
"2011","Planning Area 5.1","XVII Bangu","Bangu","243125","August","9",3.7
"2011","Planning Area 5.1","XVII Bangu","Bangu","243125","September","15",6.17
"2011","Planning Area 5.1","XVII Bangu","Bangu","243125","October","36",14.81
"2011","Planning Area 5.1","XVII Bangu","Bangu","243125","November","33",13.57
"2011","Planning Area 5.1","XVII Bangu","Bangu","243125","December","208",85.55
"2011","Planning Area 5.1","XVII Bangu","Gericinó","15167","January","0",0
"2011","Planning Area 5.1","XVII Bangu","Gericinó","15167","February","0",0
"2011","Planning Area 5.1","XVII Bangu","Gericinó","15167","March","0",0
"2011","Planning Area 5.1","XVII Bangu","Gericinó","15167","April","0",0
"2011","Planning Area 5.1","XVII Bangu","Gericinó","15167","May","0",0
"2011","Planning Area 5.1","XVII Bangu","Gericinó","15167","June","0",0
"2011","Planning Area 5.1","XVII Bangu","Gericinó","15167","July","0",0
"2011","Planning Area 5.1","XVII Bangu","Gericinó","15167","August","0",0
"2011","Planning Area 5.1","XVII Bangu","Gericinó","15167","September","0",0
"2011","Planning Area 5.1","XVII Bangu","Gericinó","15167","October","0",0
"2011","Planning Area 5.1","XVII Bangu","Gericinó","15167","November","0",0
"2011","Planning Area 5.1","XVII Bangu","Gericinó","15167","December","0",0
"2011","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","January","6",9.34
"2011","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","February","30",46.71
"2011","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","March","80",124.56
"2011","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","April","144",224.2
"2011","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","May","102",158.81
"2011","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","June","33",51.38
"2011","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","July","5",7.78
"2011","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","August","0",0
"2011","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","September","0",0
"2011","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","October","1",1.56
"2011","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","November","2",3.11
"2011","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","December","35",54.49
"2011","Planning Area 5.1","XVII Bangu","Senador Camará","105515","January","19",18.01
"2011","Planning Area 5.1","XVII Bangu","Senador Camará","105515","February","112",106.15
"2011","Planning Area 5.1","XVII Bangu","Senador Camará","105515","March","251",237.88
"2011","Planning Area 5.1","XVII Bangu","Senador Camará","105515","April","326",308.96
"2011","Planning Area 5.1","XVII Bangu","Senador Camará","105515","May","225",213.24
"2011","Planning Area 5.1","XVII Bangu","Senador Camará","105515","June","61",57.81
"2011","Planning Area 5.1","XVII Bangu","Senador Camará","105515","July","18",17.06
