"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Week","Cases"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","2","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","3","4"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","4","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","5","2"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","6","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","7","2"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","8","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","9","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","10","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","11","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","12","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","13","2"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","14","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","15","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","16","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","17","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","18","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","19","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","20","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","21","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","22","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","23","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","24","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","25","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","26","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","27","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","28","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","29","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","30","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","31","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","32","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","33","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","34","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","35","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","36","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","37","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","38","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","39","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","40","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","41","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","42","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","43","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","44","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","45","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","46","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","47","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","48","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","49","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","50","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","51","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","52","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","1","16"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","2","10"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","3","9"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","4","13"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","5","9"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","6","7"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","7","7"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","8","15"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","9","12"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","10","4"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","11","17"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","12","12"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","13","23"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","14","32"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","15","15"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","16","24"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","17","17"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","18","27"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","19","27"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","20","16"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","21","7"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","22","7"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","23","5"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","24","6"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","25","2"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","26","4"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","27","4"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","28","3"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","29","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","30","4"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","31","3"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","32","3"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","33","2"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","34","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","35","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","36","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","37","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","38","3"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","39","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","40","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","41","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","42","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","43","3"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","44","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","45","3"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","46","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","47","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","48","2"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","49","3"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","50","5"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","51","4"
"2016","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","52","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","1","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","2","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","3","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","4","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","5","2"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","6","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","7","4"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","8","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","9","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","10","3"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","11","2"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","12","2"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","13","6"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","14","2"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","15","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","16","3"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","17","3"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","18","5"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","19","4"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","20","4"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","21","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","22","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","23","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","24","3"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","25","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","26","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","27","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","28","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","29","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","30","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","31","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","32","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","33","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","34","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","35","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","36","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","37","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","38","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","39","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","40","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","41","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","42","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","43","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","44","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","45","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","46","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","47","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","48","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","49","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","50","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","51","0"
"2016","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","52","0"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","1","5"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","2","2"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","3","2"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","4","2"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","5","0"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","6","2"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","7","13"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","8","3"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","9","5"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","10","10"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","11","8"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","12","22"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","13","37"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","14","28"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","15","42"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","16","38"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","17","28"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","18","26"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","19","17"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","20","12"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","21","4"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","22","9"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","23","4"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","24","7"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","25","3"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","26","9"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","27","5"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","28","4"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","29","3"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","30","1"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","31","0"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","32","0"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","33","1"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","34","1"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","35","1"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","36","3"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","37","0"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","38","0"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","39","0"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","40","3"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","41","0"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","42","2"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","43","1"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","44","1"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","45","0"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","46","0"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","47","0"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","48","1"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","49","2"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","50","1"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","51","2"
"2016","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","52","1"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","1","5"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","2","7"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","3","8"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","4","13"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","5","19"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","6","17"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","7","19"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","8","24"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","9","21"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","10","45"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","11","31"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","12","44"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","13","78"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","14","62"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","15","72"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","16","49"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","17","29"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","18","23"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","19","20"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","20","11"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","21","9"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","22","17"
"2016","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","23","13"
