"Year","State","Month","Cases","Incidence.Per.100000"
2011,"Guerrero","April",37,20.95
2011,"Hidalgo","April",0,1.88
2011,"Jalisco","April",18,2.98
2011,"México","April",0,0.04
2011,"Michoacán","April",34,13.26
2011,"Morelos","April",11,43.16
2011,"Nayarit","April",5,4.98
2011,"Nuevo León","April",46,15.36
2011,"Oaxaca","April",25,24.99
2011,"Puebla","April",12,3.01
2011,"Querétaro","April",1,4.16
2011,"Quintana Roo","April",31,132.92
2011,"San Luis Potosí","April",10,3.13
2011,"Sinaloa","April",8,3.29
2011,"Sonora","April",8,3.27
2011,"Tabasco","April",10,14.34
2011,"Tamaulipas","April",5,2.6
2011,"Tlaxcala","April",0,0
2011,"Veracruz","April",18,16.45
2011,"Yucatán","April",9,274.39
2011,"Zacatecas","April",0,0
2011,"Aguascalientes","May",0,0.25
2011,"Baja California","May",2,0.63
2011,"Baja California Sur","May",0,9.89
2011,"Campeche","May",24,113.69
2011,"Coahuila","May",0,0.18
2011,"Colima","May",39,57.34
2011,"Chiapas","May",71,13.86
2011,"Chihuahua","May",0,0
2011,"Distrito Federal","May",0,0
2011,"Durango","May",1,0.73
2011,"Guanajuato","May",0,0
2011,"Guerrero","May",29,20.95
2011,"Hidalgo","May",0,1.88
2011,"Jalisco","May",18,2.98
2011,"México","May",1,0.04
2011,"Michoacán","May",46,13.26
2011,"Morelos","May",26,43.16
2011,"Nayarit","May",4,4.98
2011,"Nuevo León","May",57,15.36
2011,"Oaxaca","May",65,24.99
2011,"Puebla","May",25,3.01
2011,"Querétaro","May",0,4.16
2011,"Quintana Roo","May",43,132.92
2011,"San Luis Potosí","May",6,3.13
2011,"Sinaloa","May",11,3.29
2011,"Sonora","May",16,3.27
2011,"Tabasco","May",15,14.34
2011,"Tamaulipas","May",5,2.6
2011,"Tlaxcala","May",0,0
2011,"Veracruz","May",21,16.45
2011,"Yucatán","May",16,274.39
2011,"Zacatecas","May",0,0
2011,"Aguascalientes","June",0,0.25
2011,"Baja California","June",0,0.63
2011,"Baja California Sur","June",3,9.89
2011,"Campeche","June",18,113.69
2011,"Coahuila","June",0,0.18
2011,"Colima","June",40,57.34
2011,"Chiapas","June",57,13.86
2011,"Chihuahua","June",0,0
2011,"Distrito Federal","June",0,0
2011,"Durango","June",2,0.73
2011,"Guanajuato","June",0,0
2011,"Guerrero","June",51,20.95
2011,"Hidalgo","June",0,1.88
2011,"Jalisco","June",21,2.98
2011,"México","June",1,0.04
2011,"Michoacán","June",28,13.26
2011,"Morelos","June",54,43.16
2011,"Nayarit","June",6,4.98
2011,"Nuevo León","June",69,15.36
2011,"Oaxaca","June",85,24.99
2011,"Puebla","June",15,3.01
2011,"Querétaro","June",0,4.16
2011,"Quintana Roo","June",36,132.92
2011,"San Luis Potosí","June",10,3.13
2011,"Sinaloa","June",5,3.29
2011,"Sonora","June",10,3.27
2011,"Tabasco","June",10,14.34
2011,"Tamaulipas","June",7,2.6
2011,"Tlaxcala","June",0,0
2011,"Veracruz","June",16,16.45
2011,"Yucatán","June",17,274.39
2011,"Zacatecas","June",0,0
2011,"Aguascalientes","July",0,0.25
2011,"Baja California","July",5,0.63
2011,"Baja California Sur","July",2,9.89
2011,"Campeche","July",30,113.69
2011,"Coahuila","July",1,0.18
2011,"Colima","July",24,57.34
2011,"Chiapas","July",61,13.86
2011,"Chihuahua","July",0,0
2011,"Distrito Federal","July",0,0
2011,"Durango","July",1,0.73
2011,"Guanajuato","July",0,0
2011,"Guerrero","July",118,20.95
2011,"Hidalgo","July",5,1.88
2011,"Jalisco","July",30,2.98
2011,"México","July",0,0.04
2011,"Michoacán","July",49,13.26
2011,"Morelos","July",52,43.16
2011,"Nayarit","July",3,4.98
2011,"Nuevo León","July",88,15.36
2011,"Oaxaca","July",128,24.99
2011,"Puebla","July",22,3.01
2011,"Querétaro","July",1,4.16
2011,"Quintana Roo","July",132,132.92
2011,"San Luis Potosí","July",6,3.13
2011,"Sinaloa","July",13,3.29
2011,"Sonora","July",10,3.27
2011,"Tabasco","July",6,14.34
2011,"Tamaulipas","July",12,2.6
2011,"Tlaxcala","July",0,0
2011,"Veracruz","July",79,16.45
2011,"Yucatán","July",45,274.39
2011,"Zacatecas","July",0,0
2011,"Aguascalientes","August",0,0.25
2011,"Baja California","August",0,0.63
2011,"Baja California Sur","August",2,9.89
2011,"Campeche","August",65,113.69
2011,"Coahuila","August",1,0.18
2011,"Colima","August",37,57.34
2011,"Chiapas","August",100,13.86
2011,"Chihuahua","August",0,0
2011,"Distrito Federal","August",0,0
2011,"Durango","August",1,0.73
2011,"Guanajuato","August",0,0
2011,"Guerrero","August",109,20.95
2011,"Hidalgo","August",9,1.88
2011,"Jalisco","August",24,2.98
2011,"México","August",1,0.04
2011,"Michoacán","August",56,13.26
2011,"Morelos","August",123,43.16
2011,"Nayarit","August",7,4.98
2011,"Nuevo León","August",50,15.36
2011,"Oaxaca","August",171,24.99
2011,"Puebla","August",23,3.01
2011,"Querétaro","August",20,4.16
2011,"Quintana Roo","August",199,132.92
2011,"San Luis Potosí","August",11,3.13
2011,"Sinaloa","August",20,3.29
2011,"Sonora","August",7,3.27
2011,"Tabasco","August",38,14.34
2011,"Tamaulipas","August",8,2.6
2011,"Tlaxcala","August",0,0
2011,"Veracruz","August",154,16.45
2011,"Yucatán","August",173,274.39
2011,"Zacatecas","August",0,0
2011,"Aguascalientes","September",0,0.25
2011,"Baja California","September",0,0.63
2011,"Baja California Sur","September",2,9.89
2011,"Campeche","September",89,113.69
2011,"Coahuila","September",0,0.18
2011,"Colima","September",36,57.34
2011,"Chiapas","September",105,13.86
2011,"Chihuahua","September",0,0
2011,"Distrito Federal","September",0,0
2011,"Durango","September",0,0.73
2011,"Guanajuato","September",0,0
2011,"Guerrero","September",111,20.95
2011,"Hidalgo","September",8,1.88
2011,"Jalisco","September",16,2.98
2011,"México","September",0,0.04
2011,"Michoacán","September",45,13.26
2011,"Morelos","September",124,43.16
2011,"Nayarit","September",8,4.98
2011,"Nuevo León","September",63,15.36
2011,"Oaxaca","September",125,24.99
2011,"Puebla","September",17,3.01
2011,"Querétaro","September",46,4.16
2011,"Quintana Roo","September",401,132.92
2011,"San Luis Potosí","September",18,3.13
2011,"Sinaloa","September",11,3.29
2011,"Sonora","September",9,3.27
2011,"Tabasco","September",62,14.34
2011,"Tamaulipas","September",14,2.6
2011,"Tlaxcala","September",0,0
2011,"Veracruz","September",340,16.45
2011,"Yucatán","September",855,274.39
2011,"Zacatecas","September",0,0
2011,"Aguascalientes","October",0,0.25
2011,"Baja California","October",0,0.63
2011,"Baja California Sur","October",7,9.89
2011,"Campeche","October",276,113.69
2011,"Coahuila","October",0,0.18
2011,"Colima","October",46,57.34
2011,"Chiapas","October",94,13.86
2011,"Chihuahua","October",0,0
2011,"Distrito Federal","October",0,0
2011,"Durango","October",6,0.73
2011,"Guanajuato","October",0,0
2011,"Guerrero","October",98,20.95
2011,"Hidalgo","October",5,1.88
2011,"Jalisco","October",22,2.98
2011,"México","October",0,0.04
2011,"Michoacán","October",108,13.26
2011,"Morelos","October",215,43.16
2011,"Nayarit","October",13,4.98
2011,"Nuevo León","October",79,15.36
2011,"Oaxaca","October",147,24.99
2011,"Puebla","October",20,3.01
2011,"Querétaro","October",8,4.16
2011,"Quintana Roo","October",560,132.92
2011,"San Luis Potosí","October",7,3.13
2011,"Sinaloa","October",4,3.29
2011,"Sonora","October",6,3.27
2011,"Tabasco","October",81,14.34
2011,"Tamaulipas","October",13,2.6
2011,"Tlaxcala","October",0,0
2011,"Veracruz","October",316,16.45
2011,"Yucatán","October",1970,274.39
2011,"Zacatecas","October",0,0
2011,"Aguascalientes","November",1,0.25
2011,"Baja California","November",0,0.63
2011,"Baja California Sur","November",22,9.89
2011,"Campeche","November",285,113.69
2011,"Coahuila","November",0,0.18
2011,"Colima","November",29,57.34
2011,"Chiapas","November",48,13.86
2011,"Chihuahua","November",0,0
2011,"Distrito Federal","November",0,0
2011,"Durango","November",0,0.73
2011,"Guanajuato","November",0,0
2011,"Guerrero","November",64,20.95
2011,"Hidalgo","November",18,1.88
2011,"Jalisco","November",21,2.98
2011,"México","November",0,0.04
